student,Enter.denominator.of.given.rate.in.proportion,Enter.numerator.of.given.rate.in.proportion,Enter.Calculated.value.of.rate,Enter.total.in.proportion.with.variable,Enter.given.part.in.proportion,Enter.proportion.label.in.denominator,Enter.proportion.label.in.numerator,Calculate.total.in.proportion.with.fractions,Choose.operator.in.fractional.identity,Enter.denominator.of.given.unit.rate.in.proportion,Enter.given.total.in.proportion,Enter.numerator.of.form.of.1,Enter.denominator.of.form.of.1,Enter.part.in.proportion.with.variable,Enter.numerator.of.given.unit.rate.in.proportion,Enter.numerator.of.given.fraction.in.proportion,Enter.Calculated.value.of.ratio,Enter.denominator.of.given.fraction.in.proportion,Calculate.part.in.proportion.with.fractions
stu_ef540ecbed.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_fe427ac7d7.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_d5b93d0c1f,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_52ff240812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_45007cf380.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_980f03d0ea.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_983307e73b,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stu_25ac6e156a,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_a7aa32bed1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_e73af9ea9a.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_e8dda3025d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_b2b710b031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_7d3a1611ee,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
stu_d82fc6451c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_c11f68bfaa.3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
stu_456ba10310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stu_d70e9062f9.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_354d5dc62c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_7df4704d47.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_3b17bd3b58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_2d34d461ed.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_7c8792abcd.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_21d4b16b2f,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
stu_d6d7dc73a6.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_d0757edc86.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_88aef2b629.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_6493c8cfaf,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_c81e7ef5da.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_2dd71d5afc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_4330a83d62.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_c33af1e26f.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_0f81a048d8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_f6aaf9e23b.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
stu_0009717471.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_7a4a110893.2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_32d8c0679c.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_fae20a3496.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_04da862da9.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
stu_9c106b6b1e.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_06dd0bfc8d.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stu_6f135d1ed4.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_105e923e1c.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_0888e35206.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
stu_a9a9a331f4.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_5b1b90a6c0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_a65ee4f46a.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_cd30bebca9.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_4d7e78a669.1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
stu_b9766e66ae.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_87ba5d2c13.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_4d23a5a2b9.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_7df4704d47.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_cdfd58a63e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
stu_f0ffdd772a,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_90806578c5.1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_386e015271.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_4e7fbc3755,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
stu_abae4fa1d2.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_6535bee2b9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
stu_7a4a110893.3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_347f991f1a.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_67fcdb6dcf.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
stu_cc28123425.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_02f4a0118f.2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_3016358629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
stu_c03744a628.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_818cdd2f20.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_6a136c80e6.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_7a4a110893.4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
stu_616ff9173e.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stu_23e36f9d1b.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_5732759cdb.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_46ac1121cb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_a781da86f3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_a83bb718da.4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_36bd7c6883.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stu_0bf7132986.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_97d95e464e.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
stu_5590a14911,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_19c9eb62f5.1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
stu_8cef991697.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_e8dda3025d.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_15fb68f19d.1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_c1ccc626b7.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_64e73c7177.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_c1ccc626b7.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_266a85014d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
stu_c3ad58997f.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
stu_63f6000c73.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_f595824852.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_4d7e78a669.2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
stu_dcf292622c.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
stu_86217f15cf.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_a317da9620,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_3d6297c3f6.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_993561d81b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_8955abff61.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
stu_dc436ce31f.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
stu_3894d4c1cb.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
stu_55b145816d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
stu_b2a918c601.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_7f19cd7068.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_3d6297c3f6.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_fb70316a4a,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_c11f68bfaa.4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
stu_231c4a5d82.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
stu_b5755053b2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
stu_0bd459ca5a.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stu_5732759cdb.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_5e8aa8a0a7.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
stu_c44bf8f2a3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_6849a73cc0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_e88d54c5e1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_1bb4b1ab06.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
stu_234d0897e4.3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_21d4b16b2f.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
stu_c4685a282b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
stu_a9a9a331f4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_07210d4475.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_b5092a9d3d,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_e141f11a64.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_7ba5546a74.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
stu_32b9f77c49.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_2c6320d589.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_266a85014d.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
stu_c0370a96ba.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
stu_c59f44e5f8.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
stu_3ee1aeec94.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
stu_105e923e1c.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_a7c3d5edd2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
stu_a72c26d889.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_b86f4e475a.1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
stu_05a9a5c723.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_320a3d5987.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_44c9aacab4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_32b9f77c49.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_0d756cb5eb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_87608f15bd.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_6164481d4f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_0f81a048d8.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_394ad85de6.1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
stu_c63f64c439.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_74ac201e4b,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
stu_6048d28099.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_88042123ee.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_bf06535aaf.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_bb7f789f67.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stu_c081368e5e.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_6f135d1ed4.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
stu_e59d79f821.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_62e107b6c3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_113e788f8f.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
stu_e0520c3fe0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
stu_7d47e049d3.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
stu_ad0821b4e0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
stu_f5c9febac4.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stu_b236acd5db.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stu_32b9f77c49.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
